07/07/16;9,20000;10,6162850356;11,3629255535;-0,7466405179;-0,4184395634
08/07/16;10,39731;10,5825965686;11,2913984754;-0,7088019068;-0,4840711590
09/07/16;10,03000;10,4975817119;11,1979615513;-0,7003798394;-0,5404345391
10/07/16;9,96400;10,4154922178;11,1065569919;-0,6910647741;-0,5872631944
11/07/16;9,53940;10,2807087997;10,9904712888;-0,7097624891;-0,6296208921
12/07/16;9,55218;10,1686274459;10,8839311933;-0,7153037474;-0,6649096257
13/07/16;9,45050;10,0581463004;10,7777511049;-0,7196048045;-0,6925342377
14/07/16;10,49744;10,1257299465;10,7569873193;-0,6312573728;-0,6983315160
15/07/16;10,86107;10,2388591855;10,7646971475;-0,5258379620;-0,6831837127
16/07/16;10,59000;10,2928808493;10,7517566181;-0,4588757688;-0,6512098517
17/07/16;10,05408;10,2561422571;10,7000768686;-0,4439346115;-0,6217801522
18/07/16;10,03279;10,2217803714;10,6506482116;-0,4288678402;-0,5916121523
19/07/16;10,56938;10,2752572373;10,6446283441;-0,3693711068;-0,5558684115
20/07/16;11,35006;10,4406115084;10,6968825409;-0,2562710325;-0,5054804718
21/07/16;11,50000;10,6035943532;10,7563727231;-0,1527783699;-0,4429776521
22/07/16;13,46199;11,0433475295;10,9567888178;0,0865587117;-0,3534039281
23/07/16;13,12000;11,3628325249;11,1170266832;0,2458058417;-0,2559524598
24/07/16;11,58170;11,3965044441;11,1514469289;0,2450575152;-0,1702974068
25/07/16;12,49000;11,5647345296;11,2505990083;0,3141355213;-0,0844072634
26/07/16;10,78000;11,4440061405;11,2157398225;0,2282663180;-0,0097182713
27/07/16;11,70000;11,4833898112;11,2516109468;0,2317788644;0,0636869181
28/07/16;11,55244;11,4940129172;11,2738945804;0,2201183368;0,1291857452
29/07/16;11,41001;11,4810893915;11,2839772041;0,1971121874;0,1795616585
30/07/16;11,10000;11,4224602544;11,2703492631;0,1521109913;0,2134382542
31/07/16;10,62287;11,2994463691;11,2223878362;0,0770585329;0,2123826788
01/08/16;9,58710;11,0360084662;11,1012554038;-0,0652469376;0,1778212589
02/08/16;7,71014;10,5243363946;10,8500616701;-0,3257252755;0,1144009488
03/08/16;9,23572;10,3260877186;10,7304808056;-0,4043930870;0,0345644367
04/08/16;10,04410;10,2827049927;10,6796377829;-0,3969327902;-0,0349021308
05/08/16;9,91000;10,2253657631;10,6226275767;-0,3972618136;-0,1047955395
06/08/16;9,86980;10,1706633380;10,5668625710;-0,3961992330;-0,1732752695
07/08/16;9,94000;10,1351766706;10,5204283065;-0,3852516359;-0,2379823610
08/08/16;10,27926;10,1573433367;10,5025639875;-0,3452206508;-0,2932414323
09/08/16;11,07000;10,2977520541;10,5445962847;-0,2468442306;-0,3292306282
10/08/16;10,87760;10,3869594304;10,5692632266;-0,1823037962;-0,3422369459
11/08/16;10,54169;10,4107641334;10,5672207654;-0,1564566320;-0,3234293188
12/08/16;10,56402;10,4343419590;10,5669836717;-0,1326417127;-0,2932347217
13/08/16;10,36800;10,4241355038;10,5522441405;-0,1281086367;-0,2633653713
14/08/16;10,04000;10,3650377340;10,5143001301;-0,1492623961;-0,2358098804
15/08/16;10,00140;10,3090934672;10,4763075279;-0,1672140607;-0,2103670835
16/08/16;9,93000;10,2507713953;10,4358403036;-0,1850689083;-0,1881245582
17/08/16;9,53050;10,1399604114;10,3687780589;-0,2288176475;-0,1751908912
18/08/16;9,50000;10,0415049635;10,3044241286;-0,2629191651;-0,1769769950
19/08/16;9,50201;9,9585057384;10,2449860450;-0,2864803066;-0,1885521629
20/08/16;9,99000;9,9633510094;10,2260981898;-0,2627471804;-0,2003622238
21/08/16;9,90000;9,9536047003;10,2019427683;-0,2483380680;-0,2132173744
22/08/16;9,79101;9,9285901310;10,1715033040;-0,2429131730;-0,2259734340
